"","Jaar","Aantal","Gemiddelde","sd","CI","kbonummer","wbenaam"
"1",2018,20,1.03833333333333,0.752308338553621,0.329707608102983,"300000018","ANB_Meerdaal"
"2",2019,37,1.21441441441441,0.727079416440285,0.234276689748316,"300000018","ANB_Meerdaal"
"3",2020,25,1.18133333333333,0.883717421736994,0.34641086382302,"300000018","ANB_Meerdaal"
"4",2021,44,1.20984848484849,0.888538257424638,0.26254145306133,"300000018","ANB_Meerdaal"
"5",2022,25,1.238,1.09211737939215,0.428102146099775,"300000018","ANB_Meerdaal"
"6",2023,13,0.865384615384615,0.774341462698918,0.420929079265594,"300000018","ANB_Meerdaal"
