"","Jaar","Aantal","Gemiddelde","sd","CI","kbonummer","wbenaam"
"1",2018,18,3.5398210509384,3.16833486068975,1.46366913341678,"300000018","ANB_Meerdaal"
"2",2019,39,3.17534050040457,3.46622398963233,1.08785850432144,"300000018","ANB_Meerdaal"
"3",2020,26,2.03381589616505,2.52370854738934,0.970064508906686,"300000018","ANB_Meerdaal"
"4",2021,46,4.10042471070749,6.34390252995204,1.83326681407045,"300000018","ANB_Meerdaal"
"5",2022,25,5.01654189792644,8.99882219463135,3.52747348095142,"300000018","ANB_Meerdaal"
"6",2023,12,3.92143308802925,2.53991614709615,1.43706643890186,"300000018","ANB_Meerdaal"
