deploymentID,scientificName,rai,MonitoringSeason,MonitoringYear,longitude,latitude,start,end,calYear,Season,pres,kbonummer,wbenaam
00acd030-20ba-4e78-acae-76543240f0ac,Sus scrofa,35.52693995446242,Zomer2018,2018,4.728889,50.809167,2018-07-17T17:08:14Z,2018-08-17T16:14:07Z,2018,Zomer,1,300000018,ANB_Meerdaal
018549d3-e045-421b-baef-42557e55c470,Sus scrofa,3.134725722383756,Zomer2018,2018,4.718606,50.807776,2018-03-30T12:32:34Z,2018-05-01T10:09:36Z,2018,Zomer,1,300000018,ANB_Meerdaal
0363b6f3-be07-4b5a-81b4-acb0248ca370,Sus scrofa,6.519994461023224,Zomer2018,2018,4.704961,50.793825,2018-07-04T19:02:52Z,2018-08-04T11:14:41Z,2018,Zomer,1,300000018,ANB_Meerdaal
1308f068-83ac-4432-90ea-619fa3154579,Sus scrofa,0,Zomer2018,2018,4.70656,50.807124,2018-06-07T10:35:05Z,2018-07-03T12:51:17Z,2018,Zomer,0,300000018,ANB_Meerdaal
1b621e1e-90f3-4887-aff1-82ba7edf7228,Sus scrofa,135.75913068387615,Zomer2018,2018,4.691067,50.796069,2018-07-06T18:02:29Z,2018-08-04T11:29:52Z,2018,Zomer,1,300000018,ANB_Meerdaal
1c8c95c8-1271-4c05-9192-80251508b10d,Sus scrofa,18.85724512527118,Zomer2018,2018,4.716937,50.79889,2018-03-30T13:21:50Z,2018-05-01T08:59:46Z,2018,Zomer,1,300000018,ANB_Meerdaal
1e980c49-05f0-4dea-a193-1c12f490d9ce,Sus scrofa,0,Zomer2018,2018,4.659426,50.80279,2018-08-04T14:52:47Z,2018-09-08T12:52:30Z,2018,Zomer,0,300000018,ANB_Meerdaal
1ff321e4-2a3c-4d29-ae40-1baa9682cede,Sus scrofa,3.339342087769041,Zomer2018,2018,4.710837,50.796949,2018-05-09T15:10:30Z,2018-06-08T13:52:46Z,2018,Zomer,1,300000018,ANB_Meerdaal
23945adb-0c21-441e-9de9-85d99faf3a92,Sus scrofa,17.483726205657053,Zomer2018,2018,4.666669,50.796181,2018-06-02T11:37:55Z,2018-07-06T19:15:18Z,2018,Zomer,1,300000018,ANB_Meerdaal
24cf5248-35e2-4c53-bc70-b410ba2821c1,Sus scrofa,6.9535516431991,Zomer2018,2018,4.676797,50.794302,2018-07-06T18:56:35Z,2018-08-04T13:14:16Z,2018,Zomer,1,300000018,ANB_Meerdaal
256b0cb4-b593-44d2-8791-80082102ac5c,Sus scrofa,19.981062921186467,Zomer2018,2018,4.669683,50.81167,2018-04-28T08:24:56Z,2018-06-02T09:12:42Z,2018,Zomer,1,300000018,ANB_Meerdaal
34b4da44-66a9-4c1e-878d-a8749bf607df,Sus scrofa,0,Zomer2018,2018,4.713611,50.793333,2018-07-17T16:18:09Z,2018-08-17T15:38:46Z,2018,Zomer,0,300000018,ANB_Meerdaal
3c9df25e-21a9-46fe-85bc-47a101a81ba6,Sus scrofa,0,Zomer2018,2018,4.719646,50.814012,2018-05-09T15:55:22Z,2018-06-08T13:12:50Z,2018,Zomer,0,300000018,ANB_Meerdaal
4a2fb56a-dcf1-4373-8090-e91cde99832f,Sus scrofa,22.472043707530514,Zomer2018,2018,4.73383523173,50.8139681824,2018-06-08T15:10:05Z,2018-07-09T18:45:49Z,2018,Zomer,1,300000018,ANB_Meerdaal
4a4f3cd1-15cf-4e71-b7c4-f5a2c8091acd,Sus scrofa,8.562099167738856,Zomer2018,2018,4.669753,50.793862,2018-04-28T10:12:27Z,2018-06-02T11:07:22Z,2018,Zomer,1,300000018,ANB_Meerdaal
5276d548-664e-4900-89aa-1182fcd1629e,Sus scrofa,0,Zomer2018,2018,4.698252,50.814208,2018-07-04T17:37:04Z,2018-08-04T10:06:42Z,2018,Zomer,0,300000018,ANB_Meerdaal
55f1c2de-6475-4391-ae97-a9116dbc08bf,Sus scrofa,13.047806847153778,Zomer2018,2018,4.687635,50.80077,2018-07-04T20:17:45Z,2018-08-04T12:03:06Z,2018,Zomer,1,300000018,ANB_Meerdaal
562ce88f-0b02-41e5-9b5a-80b5e0b5b40e,Sus scrofa,6.417994153979862,Zomer2018,2018,4.73374774035,50.8027312984,2018-06-08T14:44:28Z,2018-07-09T18:38:18Z,2018,Zomer,1,300000018,ANB_Meerdaal
59fa4571-3d8a-4131-bbc5-039b7ced8f22,Sus scrofa,60.7631383532147,Zomer2018,2018,4.687556,50.798363,2018-03-31T11:49:04Z,2018-04-28T11:16:39Z,2018,Zomer,1,300000018,ANB_Meerdaal
5a59821b-55ba-4c6c-8ab7-50a3d049c3c0,Sus scrofa,47.210807243483245,Zomer2018,2018,4.694633,50.800249,2018-04-28T14:22:45Z,2018-06-05T17:25:26Z,2018,Zomer,1,300000018,ANB_Meerdaal
5bb22696-a432-4081-80e5-c1465facffdd,Sus scrofa,2.8632708627724415,Zomer2018,2018,4.66317,50.79397,2018-08-04T14:12:16Z,2018-09-08T12:24:24Z,2018,Zomer,1,300000018,ANB_Meerdaal
5c13ce7f-7602-4ac5-a5f3-61e29ec98215,Sus scrofa,22.572874779515114,Zomer2018,2018,4.740278,50.8075,2018-08-17T16:23:43Z,2018-09-17T16:39:05Z,2018,Zomer,1,300000018,ANB_Meerdaal
5d19bb46-9d9e-4dc7-9d22-649e4dc2751c,Sus scrofa,21.420363476792748,Zomer2018,2018,4.701785,50.796534,2018-03-31T13:18:11Z,2018-04-28T13:33:38Z,2018,Zomer,1,300000018,ANB_Meerdaal
63e66e2c-db46-4091-a180-aa35a76f1d37,Sus scrofa,0,Zomer2018,2018,4.7409655643,50.8184405327,2018-06-08T15:23:49Z,2018-07-09T18:58:23Z,2018,Zomer,0,300000018,ANB_Meerdaal
647ebc26-78b6-4c9f-9f92-efaccc72c9f7,Sus scrofa,3.451016731839224,Zomer2018,2018,4.687616,50.809595,2018-07-06T17:45:29Z,2018-08-04T17:12:19Z,2018,Zomer,1,300000018,ANB_Meerdaal
68710ece-0fd9-4643-bab0-89849b51718c,Sus scrofa,0,Zomer2018,2018,4.730305,50.816227,2018-08-17T16:45:28Z,2018-09-17T17:08:20Z,2018,Zomer,0,300000018,ANB_Meerdaal
68967df1-2a14-4180-83c7-bded3faf17d0,Sus scrofa,31.113596677759286,Zomer2018,2018,4.698546,50.796514,2018-06-02T15:00:00Z,2018-07-04T18:22:01Z,2018,Zomer,1,300000018,ANB_Meerdaal
6cc96c51-8f5d-431d-ad24-76a88300d07b,Sus scrofa,9.997257696673483,Zomer2018,2018,4.730288,50.813979,2018-05-09T14:50:33Z,2018-06-08T15:02:24Z,2018,Zomer,1,300000018,ANB_Meerdaal
70db1add-e164-4842-b727-515ad04c15c0,Sus scrofa,3.3357270263383447,Zomer2018,2018,4.708608,50.802502,2018-05-09T14:15:02Z,2018-06-08T13:44:02Z,2018,Zomer,1,300000018,ANB_Meerdaal
749161ca-5993-4965-beb1-84ac9fc54b28,Sus scrofa,0,Zomer2018,2018,4.69797,50.811901,2018-06-02T16:30:53Z,2018-07-04T17:58:16Z,2018,Zomer,0,300000018,ANB_Meerdaal
755965f2-b8ac-4c17-9c86-00d08c7e7489,Sus scrofa,9.176566052511767,Zomer2018,2018,4.69912,50.800008,2018-08-07T06:23:34Z,2018-09-08T23:00:00Z,2018,Zomer,1,300000018,ANB_Meerdaal
75d7e938-a898-458f-90f4-d6a9f5b67e55,Sus scrofa,6.447308920120529,Zomer2018,2018,4.732778,50.82111,2018-08-17T16:33:30Z,2018-09-17T17:03:18Z,2018,Zomer,1,300000018,ANB_Meerdaal
7856c2dc-03cf-4e4a-94f7-09cf432d3cb0,Sus scrofa,3.331774135020918,Zomer2018,2018,4.739716,50.809446,2018-05-09T14:36:45Z,2018-06-08T14:56:58Z,2018,Zomer,1,300000018,ANB_Meerdaal
793e03d5-9020-466e-bb7a-821553a16c73,Sus scrofa,3.565951110149918,Zomer2018,2018,4.684566,50.80933,2018-03-31T08:00:01Z,2018-04-28T09:01:57Z,2018,Zomer,1,300000018,ANB_Meerdaal
79519f5e-d76f-477b-8387-36459a2df132,Sus scrofa,5.724250149731544,Zomer2018,2018,4.673259,50.796163,2018-08-04T13:33:44Z,2018-09-08T12:06:00Z,2018,Zomer,1,300000018,ANB_Meerdaal
7e0fa581-9aa6-4a53-bdb3-57095c739329,Sus scrofa,19.252252038124215,Zomer2018,2018,4.72667193768,50.805000636,2018-06-08T14:30:22Z,2018-07-09T18:28:14Z,2018,Zomer,1,300000018,ANB_Meerdaal
89007e3d-eac1-4125-ba62-50f957400ef9,Sus scrofa,0,Zomer2018,2018,4.71248532293,50.8050432641,2018-06-08T13:33:33Z,2018-07-09T18:20:42Z,2018,Zomer,0,300000018,ANB_Meerdaal
