WBE_NR,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere
101,265400693.24000898,26540.0693240009,265.400693240009,17070820.11353522,2309300.263336595,27836470.819332026,218169370.6968407,14730.659946500018,0.6870179288089275,1707.0820113535224,230.9300263336595,2783.6470819332026,21816.937069684074,1.473065994650002,6.870179288089276e-5,17.070820113535223,2.309300263336595,27.836470819332025,218.1693706968407,0.014730659946500017,6.870179288089276e-7,0.008701183991438308,5.5503472001780665e-5,0.8220376820928055,0.10488469521124709,0.0643209326439009,2.588606383886265e-9
102,209136528.78564143,20913.652878564146,209.13652878564142,21627515.44780351,5165303.376924286,25507802.538910516,156170617.72279632,665284.0417296381,5.657477181404829,2162.7515447803507,516.5303376924286,2550.7802538910514,15617.061772279632,66.52840417296382,5.65747718140483e-4,21.627515447803507,5.165303376924285,25.507802538910514,156.17061772279632,0.6652840417296382,5.657477181404829e-6,0.02469823615662362,0.00318109918717994,0.7467400297289358,0.12196722727981794,0.10341338059584537,2.705159741464185e-8
103,82961147.35829368,8296.11473582937,82.96114735829367,1277271.1099678285,328361.967447704,12730545.529804735,68624968.97762072,0,0,127.72711099678284,32.836196744770405,1273.0545529804735,6862.496897762073,0,0,1.2772711099678284,0.32836196744770396,12.730545529804735,68.62496897762072,0,0,0.0039580210484501865,0,0.8271940681008462,0.15345189808940188,0.015396015492065622,0
104,43995107.931427725,4399.510793142773,43.995107931427725,27572075.176089592,2571436.401898074,3886781.4642791045,9964816.236052353,0,0,2757.2075176089597,257.14364018980746,388.67814642791046,996.4816236052354,0,0,27.57207517608959,2.571436401898074,3.886781464279104,9.964816236052354,0,0,0.05844823487888704,0,0.22649827911739312,0.08834576495043892,0.6267077516678529,0
105,234506387.68915668,23450.63876891567,234.50638768915667,53245906.52056075,13070771.507323408,16446201.324566506,151445218.6448753,298138.5204479179,151.17138281464577,5324.590652056076,1307.077150732341,1644.6201324566507,15144.52186448753,29.813852044791794,0.015117138281464578,53.245906520560744,13.070771507323409,16.446201324566506,151.44521864487527,0.2981385204479179,1.5117138281464575e-4,0.055737379421190864,0.0012713449871698463,0.645804236452694,0.07013114434377926,0.22705525015864111,6.446365248482132e-7
106,105653882.32704477,10565.388232704478,105.65388232704477,10489561.833099864,911760.9642206948,17092336.494480826,75757926.60172564,1402305.0691523717,0,1048.9561833099865,91.17609642206949,1709.2336494480828,7575.792660172564,140.23050691523719,0,10.489561833099863,0.9117609642206947,17.092336494480826,75.75792660172563,1.4023050691523717,0,0.008629696743167447,0.01327263171278105,0.7170387394494588,0.1617767006570814,0.099282313172649,0
107,74440347.5340186,7444.034753401861,74.4403475340186,18698739.808513213,552540.8023359963,1587090.4234324005,53601975.84440038,0,0.6553366146981716,1869.8739808513212,55.25408023359963,158.70904234324004,5360.197584440039,0,6.553366146981716e-5,18.69873980851321,0.5525408023359963,1.5870904234324004,53.601975844400386,0,6.553366146981716e-7,0.007422598370910209,0,0.7200661686849962,0.021320298413533247,0.2511909257270467,8.803513637529544e-9
108,86880304.15123132,8688.030415123132,86.88030415123131,34430408.11014242,300667.44210204907,3577149.6321158246,48572076.14125637,0,2.8256146609783173,3443.0408110142416,30.066744210204906,357.71496321158247,4857.2076141256375,0,2.8256146609783174e-4,34.430408110142416,0.30066744210204904,3.5771496321158245,48.57207614125637,0,2.825614660978317e-6,0.0034607089033514603,0,0.5590689007799471,0.041173309267991634,0.3962970485256347,3.2523075150149216e-8
109,134361004.662034,13436.100466203401,134.361004662034,9860042.490629768,1757991.3245568355,6134274.245560778,116608693.49503982,0,3.1062467955052853,986.0042490629768,175.79913245568355,613.4274245560778,11660.869349503982,0,3.1062467955052855e-4,9.860042490629768,1.7579913245568355,6.1342742455607775,116.60869349503982,0,3.1062467955052853e-6,0.01308408886178555,0,0.8678760164703472,0.04565516803771059,0.07338470351149355,2.3118663062386347e-8
110,222758210.16080156,22275.821016080157,222.75821016080155,31062499.10872477,23322888.49647973,33408456.083280988,134392875.93167025,282495.22622670606,288995.3144191168,3106.2499108724774,2332.288849647973,3340.845608328099,13439.287593167026,28.249522622670607,28.899531441911684,31.06249910872477,23.32288849647973,33.40845608328099,134.39287593167023,0.28249522622670603,0.2889953144191168,0.10470046639198498,0.0012681697613873913,0.6033127840031423,0.14997631763679806,0.13944491242904947,0.0012973497776378297
113,112605723.41392772,11260.572341392772,112.60572341392772,12678978.61345804,14158.435289104296,3570361.450682847,96342223.27384765,0,1.6406500786542892,1267.897861345804,1.4158435289104296,357.0361450682847,9634.222327384765,0,1.6406500786542893e-4,12.678978613458039,0.014158435289104297,3.5703614506828467,96.34222327384765,0,1.640650078654289e-6,1.2573459731757383e-4,0,0.8555712831727299,0.03170674937683713,0.1125962182832514,1.456986402568028e-8
114,101743115.13082005,10174.311513082006,101.74311513082004,6643937.123131262,810661.7896689991,11722753.117614603,82561586.38277029,4180.122719182687,0,664.3937123131262,81.06617896689991,1172.2753117614602,8256.15863827703,0.4180122719182688,0,6.643937123131262,0.8106617896689992,11.722753117614602,82.56158638277027,0.004180122719182687,0,0.007967731169098373,4.1085067169487946e-5,0.811470990215049,0.11521912910314994,0.06530109791299951,0
115,98000737.12192276,9800.073712192276,98.00073712192275,26617563.653699983,5932.485955748423,3886898.749685051,67490343.14613374,0,0,2661.756365369998,0.5932485955748423,388.6898749685051,6749.034314613374,0,0,26.61756365369998,0.0059324859557484235,3.8868987496850504,67.49034314613372,0,0,6.053511565293448e-5,0,0.6886717909291741,0.03966193381636873,0.2716057494606909,0
116,129319069.00283912,12931.906900283913,129.31906900283911,23402916.149226326,0,9745429.49873016,96170730.41302228,0,0,2340.291614922633,0,974.5429498730161,9617.073041302228,0,0,23.402916149226325,0,9.74542949873016,96.17073041302228,0,0,0,0,0.7436701420338164,0.07535957050940574,0.18097034203604212,0
117,149410185.4485091,14941.018544850911,149.41018544850908,17609364.280796822,742495.3783826164,28744619.793647982,101086565.45772599,1227141.2242668038,0,1760.9364280796824,74.24953783826165,2874.4619793647985,10108.6565457726,122.71412242668039,0,17.60936428079682,0.7424953783826164,28.74461979364798,101.08656545772598,1.2271412242668038,0,0.004969509783779105,0.008213236738734326,0.6765707783192815,0.19238728408883596,0.11785919566283852,0
118,153152332.2673776,15315.233226737759,153.15233226737757,14137607.17543892,176374.14617176043,14640099.988120861,124198251.07784541,0,0,1413.760717543892,17.637414617176045,1464.0099988120862,12419.825107784542,0,0,14.13760717543892,0.17637414617176042,14.640099988120863,124.19825107784541,0,0,0.0011516255976033165,0,0.8109458683333445,0.09559175346126475,0.0923107533926228,0
120,17691359.05037566,1769.135905037566,17.69135905037566,1689445.2731463998,774980.7137319448,1587236.1884159057,13639698.673671607,0,0,168.94452731463997,77.49807137319448,158.7236188415906,1363.969867367161,0,0,1.6894452731463998,0.7749807137319448,1.5872361884159056,13.639698673671608,0,0,0.043805606540752946,0,0.7709808293886828,0.08971816036836369,0.09549550536709762,0
121,223064943.52693838,22306.49435269384,223.06494352693838,54590300.70481152,361493.4338257658,22324354.07694422,145788782.57741663,0,12.733940251171589,5459.0300704811525,36.14934338257658,2232.435407694422,14578.878257741664,0,0.001273394025117159,54.59030070481152,0.36149343382576576,22.324354076944218,145.78878257741664,0,1.2733940251171589e-5,0.0016205748339927298,0,0.6535710195977544,0.10008006513245873,0.2447282833495481,5.7086246049387756e-8
122,157282934.33521035,15728.293433521036,157.28293433521034,17299075.78482351,348330.3809470049,10274389.87523174,129361161.94769461,0,0,1729.9075784823513,34.83303809470049,1027.4389875231739,12936.116194769464,0,0,17.29907578482351,0.34833038094700486,10.274389875231739,129.36116194769463,0,0,0.002214673717903961,0,0.8224742404156368,0.0653242509663151,0.10998698528827504,0
124,63291047.357459836,6329.104735745984,63.29104735745983,3306343.548993351,0,14606102.756341405,45086590.681468,292011.0789987738,0,330.6343548993351,0,1460.6102756341406,4508.659068146801,29.201107899877385,0,3.306343548993351,0,14.606102756341404,45.086590681468,0.29201107899877377,0,0,0.004613781746248125,0.7123691669506532,0.2307767585808461,0.052240303914067664,0
125,48718681.94314006,4871.868194314006,48.718681943140055,13885442.319930019,265676.17825193336,557602.9667493615,34009958.81063601,0,1.6675727367401123,1388.544231993002,26.567617825193338,55.76029667493616,3400.995881063601,0,1.6675727367401123e-4,13.88544231993002,0.26567617825193335,0.5576029667493615,34.009958810636,0,1.6675727367401123e-6,0.005453271058564475,0,0.6980886480124665,0.011445362323228368,0.2850126843771312,3.422860944157621e-8
126,17021509.326068826,1702.1509326068826,17.021509326068823,297357.54392729263,0,3587511.136449726,13087646.83528106,48991.01989823531,2.7905125126126222,29.735754392729266,0,358.75111364497263,1308.764683528106,4.8991019898235315,2.790512512612622e-4,0.29735754392729263,0,3.587511136449726,13.087646835281058,0.04899101989823531,2.790512512612622e-6,0,0.0028781830658932495,0.7688887386288966,0.21076339751818432,0.01746951684665724,1.639403685746533e-7
128,88660903.7692752,8866.090376927521,88.6609037692752,14847049.291634168,1338173.1328250214,9178951.479793845,62202705.71492282,546788.3550425177,547235.795056833,1484.704929163417,133.81731328250217,917.8951479793845,6220.270571492283,54.67883550425178,54.7235795056833,14.847049291634168,1.3381731328250215,9.178951479793845,62.20270571492282,0.5467883550425177,0.547235795056833,0.015093159170894394,0.006167186795946053,0.701579874222743,0.1035287380295659,0.16745880834094662,0.006172233439904022
130,90023369.30869564,9002.336930869566,90.02336930869564,5450336.7229510415,0,16367833.656429531,68205190.44226296,0,8.487052109092474,545.0336722951042,0,1636.7833656429532,6820.5190442262965,0,8.487052109092475e-4,5.450336722951041,0,16.367833656429532,68.20519044226296,0,8.487052109092474e-6,0,0,0.757638721656631,0.1818176078291763,0.06054357623809328,9.427609935360065e-8
201,14188093.559261627,1418.8093559261629,14.188093559261628,2579431.10636591,0,2675530.3146099607,8925327.518446693,7804.4629469622,0.15689210128039122,257.94311063659103,0,267.55303146099607,892.5327518446693,0.78044629469622,1.5689210128039123e-5,2.57943110636591,0,2.6755303146099605,8.925327518446693,0.0078044629469621995,1.5689210128039122e-7,0,5.500712914222112e-4,0.6290716565384125,0.18857574510871775,0.18180251600343603,1.1058011467507982e-8
202,58575811.430906445,5857.581143090645,58.57581143090644,7685403.055367773,588721.0367515151,5619933.311970509,44681754.40647064,0,0,768.5403055367773,58.872103675151514,561.9933311970509,4468.1754406470645,0,0,7.685403055367773,0.5887210367515151,5.619933311970509,44.68175440647064,0,0,0.010050582695656647,0,0.7628021416173697,0.09594290159513275,0.13120438057325334,0
203,28256062.49877111,2825.606249877111,28.256062498771108,3803945.4738100166,2674340.9643834922,4278699.937017121,17499075.490430832,0,0.633129648398608,380.3945473810017,267.43409643834923,427.8699937017122,1749.9075490430832,0,6.33129648398608e-5,3.8039454738100167,2.6743409643834917,4.278699937017121,17.49907549043083,0,6.33129648398608e-7,0.09464662546311266,0,0.6193033969680627,0.1514259085887571,0.13462404657320726,2.2406860418932876e-8
204,45929955.49831774,4592.995549831774,45.92995549831774,839863.0895014381,0,484593.0807820738,43930556.41837906,674945.7019180809,0,83.98630895014381,0,48.459308078207386,4393.0556418379065,67.4945701918081,0,0.8398630895014381,0,0.4845930807820738,43.93055641837906,0.6749457019180809,0,0,0.014695108989226038,0.9564685169352731,0.01055069780766112,0.018285737061778766,0
206,51786290.12770151,5178.629012770151,51.78629012770151,12017136.175299792,1246909.6247742302,7605086.827088392,30917157.445996363,0,0.05454273335635662,1201.7136175299793,124.69096247742301,760.5086827088393,3091.7157445996368,0,5.454273335635663e-6,12.017136175299791,1.24690962477423,7.6050868270883925,30.917157445996363,0,5.454273335635662e-8,0.024077987083056824,0,0.5970143327463066,0.14685521608778615,0.2320524630296231,1.0532272773712483e-9
207,48513646.052513875,4851.364605251388,48.51364605251387,16970487.1804697,0,6148463.787954017,25392969.650838353,1725.2013171726012,0.23193462938070297,1697.04871804697,0,614.8463787954016,2539.2969650838354,0.17252013171726013,2.3193462938070297e-5,16.9704871804697,0,6.148463787954016,25.392969650838353,0.0017252013171726011,2.3193462938070295e-7,0,3.556115562423709e-5,0.5234191143529304,0.12673679033108698,0.3498085293795461,4.780812168387509e-9
209,47070972.10955922,4707.0972109559225,47.07097210955922,5170707.2027835725,27317.738396798246,6264708.006257717,35560550.56317331,47688.880271244234,0,517.0707202783573,2.7317738396798243,626.4708006257716,3556.055056317331,4.768888027124424,0,5.170707202783572,0.02731773839679824,6.264708006257716,35.56055056317331,0.04768888027124423,0,5.80352118779602e-4,0.0010131271595633677,0.7554666702103574,0.13309068679687355,0.1098491696910058,0
210,89797955.94470003,8979.795594470004,89.79795594470004,24749918.404742386,1822973.2787145441,3560255.696219344,59664809.51915551,0,0,2474.9918404742384,182.29732787145443,356.02556962193444,5966.4809519155515,0,0,24.749918404742385,1.822973278714544,3.560255696219344,59.66480951915551,0,0,0.020300832680837183,0,0.6644339382947501,0.03964740242430289,0.2756178372254269,0
213,130161974.35698648,13016.197435698648,130.16197435698646,31464335.444804806,2909912.754682828,16717677.853187094,79070047.81784849,0,0.4864632673561573,3146.4335444804806,290.9912754682828,1671.7677853187095,7907.004781784849,0,4.864632673561573e-5,31.464335444804803,2.909912754682828,16.71767785318709,79.07004781784848,0,4.864632673561573e-7,0.022356089549640714,0,0.6074742505133519,0.1284374944047533,0.2417321617948856,3.73736853454579e-9
214,104676544.14694263,10467.654414694263,104.67654414694263,21834449.354976043,2011149.057698974,18138980.500256542,61075807.33838405,1616157.1581689813,0.7374580316245556,2183.4449354976045,201.1149057698974,1813.8980500256541,6107.580733838406,161.61571581689813,7.374580316245556e-5,21.834449354976044,2.0111490576989737,18.13898050025654,61.075807338384045,1.6161571581689813,7.374580316245556e-7,0.019212986768800535,0.015439534915293492,0.5834717589897425,0.17328600832287164,0.20858970395817925,7.045112519088595e-9
215,47822020.224971026,4782.202022497103,47.82202022497103,14641210.546649428,0,5865633.67175439,25659375.400961455,1655803.494977769,0,1464.121054664943,0,586.563367175439,2565.9375400961458,165.58034949777692,0,14.641210546649427,0,5.86563367175439,25.659375400961455,1.6558034949777691,0,0,0.03462428996492216,0.5365598375027035,0.12265549728264212,0.3061604356690119,0
216,21999466.984476835,2199.9466984476835,21.999466984476832,2051744.6460087993,618194.826337653,1595620.2346537192,17733906.50713133,0,0.7703453311696649,205.17446460087993,61.8194826337653,159.56202346537194,1773.390650713133,0,7.703453311696649e-5,2.051744646008799,0.618194826337653,1.5956202346537194,17.73390650713133,0,7.703453311696648e-7,0.028100445650517843,0,0.8061061897383537,0.07252994973831019,0.09326337985627298,3.50165452514478e-8
217,56450287.53632301,5645.028753632301,56.45028753632301,13713491.400831835,3979314.2926463652,4991842.756548927,33272949.913049564,492686.8544022418,2.3188440781086683,1371.3491400831838,397.9314292646365,499.1842756548927,3327.2949913049565,49.26868544022419,2.3188440781086685e-4,13.713491400831836,3.979314292646365,4.991842756548927,33.272949913049565,0.4926868544022418,2.318844078108668e-6,0.07049236534155597,0.00872780061722842,0.5894203796861095,0.08842900496010617,0.242930408317369,4.1077630944157815e-8
218,19701956.21657759,1970.1956216577591,19.70195621657759,5111129.090942402,443725.46959929523,2292405.3156040064,11523431.373267876,331265.44587729475,0,511.11290909424025,44.37254695992952,229.24053156040065,1152.3431373267877,33.12654458772948,0,5.111129090942402,0.4437254695992952,2.292405315604006,11.523431373267876,0.3312654458772948,0,0.022521899080556095,0.016813835247413752,0.5848876754467583,0.11635419805040143,0.2594224164726244,0
220,33666732.52439143,3366.6732524391427,33.66673252439143,5571421.919268525,1388042.3492994905,1186767.1011145012,25509601.46895596,10899.018164694819,0.6675882562994957,557.1421919268525,138.80423492994905,118.67671011145012,2550.960146895596,1.0899018164694818,6.675882562994957e-5,5.571421919268525,1.3880423492994904,1.1867671011145013,25.509601468955957,0.010899018164694818,6.675882562994956e-7,0.04122890002152299,3.2373257953674354e-4,0.7577094525129323,0.035250438998043324,0.16548745605864928,1.9829315357997108e-8
221,38033517.41252494,3803.351741252494,38.03351741252494,3344600.9705849574,461347.68253271806,5420814.287410114,28806754.29389576,0,0.17810138827189803,334.46009705849576,46.1347682532718,542.0814287410115,2880.675429389576,0,1.7810138827189803e-5,3.3446009705849575,0.461347682532718,5.420814287410114,28.806754293895757,0,1.7810138827189802e-7,0.012130029350921674,0,0.7574044225635916,0.1425272931928449,0.08793825020989345,4.6827482806848385e-9
222,122727989.87141256,12272.798987141257,122.72798987141256,43483915.66704036,3840418.2851324785,6228785.699720785,69174870.8928064,0,0,4348.391566704036,384.0418285132479,622.8785699720786,6917.487089280639,0,0,43.48391566704036,3.840418285132478,6.228785699720785,69.17487089280638,0,0,0.031292114285879295,0,0.5636438025692746,0.05075277209581086,0.35431131653504916,0
223,54935473.39069538,5493.547339069538,54.93547339069538,15644144.192048673,2695824.6454872927,2228749.6398710543,34366754.5934317,0,0.3198566623032093,1564.4144192048673,269.58246454872926,222.87496398710545,3436.6754593431697,0,3.198566623032093e-5,15.644144192048673,2.6958246454872925,2.2287496398710545,34.36675459343169,0,3.198566623032093e-7,0.049072566032422583,0,0.6255840256261908,0.04057031827177348,0.2847730842472066,5.822406590153906e-9
224,152545475.97937712,15254.547597937713,152.5454759793771,31557917.322563242,8310763.973143505,20226591.342118297,92450175.65798822,0,27.683563843369484,3155.7917322563244,831.0763973143506,2022.65913421183,9245.017565798822,0,0.0027683563843369486,31.55791732256324,8.310763973143505,20.226591342118297,92.45017565798821,0,2.768356384336948e-5,0.05448056666240991,0,0.6060499340569544,0.13259384594829127,0.20687547185489533,1.8147744904025912e-7
225,35189035.35420793,3518.9035354207936,35.18903535420793,5709292.783476094,794655.0408513427,4465663.646054592,24219424.000680055,0,0,570.9292783476094,79.46550408513427,446.56636460545917,2421.942400068006,0,0,5.709292783476093,0.7946550408513426,4.465663646054591,24.219424000680057,0,0,0.022582461634780712,0,0.6882662101103569,0.1269049748338891,0.16224635674172785,0
227,40443863.4177302,4044.38634177302,40.44386341773019,8503700.460439418,1564954.134018658,3947164.6493701083,26428044.193105277,0,0,850.3700460439418,156.4954134018658,394.71646493701087,2642.804419310528,0,0,8.503700460439417,1.564954134018658,3.9471646493701082,26.428044193105276,0,0,0.038694476782665556,0,0.6534500406190047,0.0975961324120116,0.2102593506611309,0
228,59152167.36476208,5915.216736476209,59.15216736476208,6802350.286473682,5475176.721527724,5958113.554364844,40627279.07306167,289247.5766430357,0.1526911286637187,680.2350286473683,547.5176721527723,595.8113554364845,4062.7279073061673,28.92475766430357,1.526911286637187e-5,6.802350286473682,5.475176721527723,5.958113554364845,40.627279073061665,0.2892475766430357,1.526911286637187e-7,0.09256088095242604,0.004889889745871683,0.6868265506238069,0.10072519435550202,0.11499748174106557,2.5813277089603197e-9
229,73545021.18121253,7354.502118121253,73.54502118121253,17832554.41815262,2503337.561651534,7399900.846791122,44695317.23812294,1113917.8537584853,0,1783.255441815262,250.33375616515343,739.9900846791123,4469.531723812294,111.39178537584854,0,17.83255441815262,2.5033375616515343,7.399900846791122,44.69531723812294,1.1139178537584853,0,0.03403816494230645,0.015146067481765056,0.6077273011859653,0.10061729166625716,0.24247126633105168,0
230,31637972.615008272,3163.7972615008275,31.63797261500827,7927297.399091474,705401.1936015552,1893506.4770416024,21079107.886512898,32658.692659093405,0.9661016473546624,792.7297399091474,70.54011936015553,189.35064770416025,2107.9107886512897,3.2658692659093407,9.661016473546625e-5,7.927297399091473,0.7054011936015552,1.8935064770416024,21.079107886512897,0.0326586926590934,9.661016473546623e-7,0.022296030222459018,0.0010322624985015926,0.6662597551055939,0.059849172387973104,0.2505627492493296,3.053614272667926e-8
231,35125516.47543902,3512.551647543902,35.12551647543902,7901335.392742812,3469878.6258898275,1164200.8563206852,21501872.09542333,1088230.1702002399,0,790.1335392742812,346.98786258898275,116.42008563206853,2150.187209542333,108.823017020024,0,7.901335392742811,3.469878625889827,1.1642008563206852,21.50187209542333,1.0882301702002397,0,0.09878512756719426,0.03098118631112992,0.6121439412985766,0.03314402101773321,0.22494574274139711,0
232,70601073.89608756,7060.107389608756,70.60107389608756,22908298.705260918,1032097.1916598985,5211603.105353091,41449064.55077803,0,10.343035619705915,2290.829870526092,103.20971916598987,521.1603105353091,4144.906455077804,0,0.0010343035619705917,22.90829870526092,1.0320971916598984,5.21160310535309,41.44906455077803,0,1.0343035619705914e-5,0.014618718026569472,0,0.5870883014015312,0.0738176180297719,0.32447521604243484,1.4649969255324724e-7
