WBE_NR,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere,densiteit_bos,gem_opp_bos_m2,perimeter_bos_m,gem_opp_bos_ha,gem_opp_bos_km2
0,453789.38298032805,45.37893829803281,0.45378938298032806,331906.9761549908,0,0,121882.41492447678,0,0,33.19069761549908,0,0,12.188241492447679,0,0,0.3319069761549908,0,0,0.12188241492447677,0,0,0,0,0.26858807080059083,0,0.7314119470472034,0,NA,NA,NA,NA,NA
9,90267.8638408652,9.02678638408652,0.0902678638408652,4282.913004964363,0,7862.228126708658,78122.73623197376,0,0,0.42829130049643627,0,0.7862228126708659,7.812273623197376,0,0,0.004282913004964362,0,0.007862228126708658,0.07812273623197376,0,0,0,0,0.8654545804883308,0.08709886101402729,0.047446708304904446,0,NA,NA,NA,NA,NA
101,269383820.32518166,26938.382032518166,269.38382032518166,17072295.932858452,2309061.004845027,28406632.22395969,221581027.2640137,14801.01224763094,2.8872571662068367,1707.2295932858456,230.9061004845027,2840.6632223959696,22158.102726401372,1.4801012247630942,2.887257166206837e-4,17.072295932858452,2.309061004845027,28.40663222395969,221.5810272640137,0.01480101224763094,2.8872571662068367e-6,0.0085716395366941,5.494395405694438e-5,0.8225476459444977,0.10545040229093623,0.06337535755580995,1.0718005122659326e-8,7,329865.8578350039,21638.913963214,32.98658578350039,0.3298658578350039
102,209069549.33806226,20906.954933806228,209.06954933806225,21621153.54137611,5165303.376925184,25507804.74616576,156110000.1826907,665284.0417296381,3.449174877256155,2162.115354137611,516.5303376925185,2550.780474616576,15611.000018269073,66.52840417296383,3.449174877256155e-4,21.62115354137611,5.165303376925184,25.507804746165757,156.1100001826907,0.6652840417296382,3.449174877256155e-6,0.02470614871117825,0.0031821183134320722,0.7466893226534067,0.1220063123822974,0.10341608144194656,1.6497739092931663e-8,11,469573.0342659259,48898.5130590989,46.95730342659259,0.46957303426592584
103,81682105.73339775,8168.210573339776,81.68210573339775,1277273.487772166,328361.967447704,12661660.189534614,67414809.43081214,0,0.6578311386983842,127.7273487772166,32.836196744770405,1266.1660189534616,6741.480943081214,0,6.578311386983842e-5,1.277273487772166,0.32836196744770396,12.661660189534615,67.41480943081213,0,6.578311386983841e-7,0.004019998805117056,0,0.8253314336783548,0.15501143213497715,0.015637127327998365,8.053552645244962e-9,1,328361.967447704,2436.78400454209,32.836196744770405,0.32836196744770396
104,54020600.11283887,5402.060011283887,54.02060011283887,28434168.810449135,3269236.766034254,5365881.870530339,16951312.946903445,0,0,2843.4168810449137,326.9236766034254,536.588187053034,1695.1312946903447,0,0,28.434168810449133,3.2692367660342536,5.365881870530338,16.951312946903446,0,0,0.06051833484273468,0,0.313793495657126,0.0993302899138851,0.526357884789423,0,5,653847.3532068508,24223.3597520502,65.38473532068508,0.6538473532068508
105,217735898.926518,21773.589892651802,217.735898926518,49277334.43054419,10636944.895683266,15531161.554622388,141992336.32797104,298138.5204479178,0,4927.73344305442,1063.6944895683268,1553.1161554622388,14199.233632797104,29.813852044791783,0,49.27733443054419,10.636944895683266,15.531161554622386,141.99233632797103,0.2981385204479178,0,0.048852508695743584,0.0013692667213711703,0.6521310313458735,0.07133027503132995,0.22631699537601016,0,13,818226.5304371744,71308.2704078204,81.82265304371744,0.8182265304371743
106,105653881.08228238,10565.388108228239,105.65388108228237,10489572.124896916,911760.6102496805,17092337.606250152,75757917.42658213,1402303.7676144869,0,1048.9572124896915,91.17606102496805,1709.2337606250153,7575.791742658213,140.2303767614487,0,10.489572124896915,0.9117606102496802,17.09233760625015,75.75791742658213,1.402303767614487,0,0.008629693494549517,0.013272619550268903,0.7170386610557399,0.16177671308580496,0.09928241175284155,0,2,455880.30512484023,6786.87070066965,45.588030512484025,0.45588030512484023
107,72321469.45803446,7232.146945803446,72.32146945803446,18271842.655309822,552540.8023359961,1587079.14046956,51910006.55775849,0,0.30216059461236,1827.1842655309824,55.25408023359961,158.707914046956,5191.00065577585,0,3.0216059461236e-5,18.271842655309822,0.5525408023359961,1.58707914046956,51.91000655775849,0,3.0216059461235997e-7,0.00764006603400966,0,0.7177675861229561,0.02194478558528854,0.25264755807972505,4.178020674589486e-9,2,276270.40116799803,6150.50723238303,27.627040116799805,0.276270401167998
108,86870801.18980545,8687.080118980546,86.87080118980545,34420903.91924462,300668.29080279823,3577167.495216997,48572056.46748481,0,5.017056234180927,3442.090391924462,30.066829080279827,357.7167495216997,4857.205646748482,0,5.017056234180927e-4,34.420903919244616,0.3006682908027982,3.5771674952169965,48.572056467484806,0,5.017056234180927e-6,0.003461097246540447,0,0.5591298319139353,0.041178018922620324,0.3962309941638251,5.775307888802681e-8,2,150334.14540139912,2777.81976213301,15.033414540139912,0.1503341454013991
