WBE_NR,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_landbouw,Area_hab_m2_grasland,Area_hab_m2_bos,Area_hab_m2_water,Area_hab_ha_bebouwd,Area_hab_ha_landbouw,Area_hab_ha_grasland,Area_hab_ha_bos,Area_hab_ha_water,Area_hab_km2_bebouwd,Area_hab_km2_landbouw,Area_hab_km2_grasland,Area_hab_km2_bos,Area_hab_km2_water,Area_hab_m2_andere,Area_hab_ha_andere,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_andere
0,329748.79958597367,32.97487995859737,0.32974879958597364,316577.6983226954,13193.72999263866,0,0,0,31.657769832269544,1.319372999263866,0,0,0,0.3165776983226954,0.013193729992638658,0,0,0,316555.06959333504,31.655506959333504,0.316555069593335,0,0,0.040011457234126274,0,0.9599885427658739
9,90267.86384129502,9.026786384129503,0.09026786384129502,4283.377481907193,78127.67913531013,7862.86283420139,0,0,0.42833774819071935,7.8127679135310135,0.7862862834201391,0,0,0.004283377481907193,0.07812767913531013,0.00786286283420139,0,0,4277.321871783505,0.42773218717835054,0.004277321871783505,0,0,0.8655093386575622,0.0871058923918431,0.04738476895059469
101,268378574.12073404,26837.857412073405,268.378574120734,17073438.245588426,220919763.32302842,28079835.511648517,2309212.467287806,14801.628839467932,1707.343824558843,22091.976332302842,2807.9835511648516,230.9212467287806,1.4801628839467933,17.073438245588427,220.9197633230284,28.079835511648515,2.309212467287806,0.014801628839467932,17054961.18992983,1705.4961189929832,17.05496118992983,0.008604310067796146,5.515205112018072e-5,0.823164680887098,0.10462770958391183,0.06354814741007384
102,209069549.33766526,20906.954933766527,209.06954933766525,21622642.323346097,156120690.68980607,25509556.875432845,5165657.494805905,665329.6653833053,2162.26423233461,15612.069068980607,2550.9556875432845,516.5657494805905,66.53296653833053,21.622642323346096,156.12069068980605,25.509556875432843,5.165657494805905,0.6653296653833053,21608314.61223713,2160.831461223713,21.608314612237127,0.024707842491509487,0.0031823365358134522,0.7467404563906997,0.12201469298732127,0.10335467159465603
103,81959902.48027287,8195.990248027289,81.95990248027287,1277362.9989380252,67588674.91514912,12771114.902281843,328384.5379979196,0,127.73629989380252,6758.867491514912,1277.1114902281843,32.838453799791964,0,1.2773629989380253,67.58867491514911,12.771114902281843,0.3283845379979196,0,1271728.1248439923,127.17281248439923,1.2717281248439922,0.004006648715534517,0,0.8246553847647293,0.1558214994869687,0.015516467032767487
104,54050099.47962687,5405.009947962688,54.050099479626866,28436120.56955878,16936266.59231774,5411968.548526404,3269468.2308745403,0,2843.6120569558784,1693.626659231774,541.1968548526405,326.94682308745405,0,28.43612056955878,16.93626659231774,5.411968548526405,3.2694682308745397,0,28432396.10790819,2843.239610790819,28.43239610790819,0.06048958766684421,0,0.31334385607748116,0.10012874352925734,0.5260378127264174
105,217735512.03414086,21773.551203414085,217.73551203414084,49280345.42646909,142002112.1787868,15532229.41573131,10637670.950991254,298159.0658731033,4928.034542646909,14200.211217878681,1553.222941573131,1063.7670950991255,29.81590658731033,49.28034542646908,142.0021121787868,15.53222941573131,10.637670950991254,0.29815906587310326,49265340.42275837,4926.534042275837,49.26534042275837,0.04885593007595045,0.0013693635139606995,0.6521770879364912,0.07133530617318806,0.2262623123004096
106,105653881.08206709,10565.38810820671,105.65388108206709,10490320.775919264,75763123.30885205,17093519.805932894,911822.4299063403,1402394.2633745885,1049.0320775919265,7576.312330885205,1709.3519805932895,91.18224299063404,140.23942633745884,10.490320775919264,75.76312330885204,17.093519805932893,0.9118224299063402,1.4023942633745883,10483021.274001226,1048.3021274001226,10.483021274001226,0.008630278609434883,0.01327347608068721,0.7170879340438306,0.16178790244965477,0.09922040881639262
107,72321469.45790677,7232.146945790677,72.32146945790676,18273110.748953674,51913568.39340404,1587161.326469347,552578.5974561442,0,1827.3110748953673,5191.356839340404,158.7161326469347,55.25785974561441,0,18.273110748953673,51.913568393404034,1.587161326469347,0.5525785974561441,0,18268161.14057724,1826.8161140577242,18.26816114057724,0.007640588632919872,0,0.7178168361695039,0.02194592198369423,0.2525966532138821
108,86870801.18959983,8687.080118959982,86.87080118959982,34423261.74158439,48575373.15238232,3577428.417321655,300689.6221748886,0,3442.3261741584392,4857.537315238232,357.7428417321655,30.068962217488863,0,34.42326174158438,48.57537315238232,3.577428417321655,0.3006896221748886,0,34417309.997720964,3441.7309997720968,34.41730999772096,0.003461342799390311,0,0.5591680114284219,0.04118102248779472,0.3961896232843931
