Code_def,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere,densiteit_bos,gem_opp_bos_m2,perimeter_bos_m,gem_opp_bos_ha,gem_opp_bos_km2
1,2180876729.2343574,218087.67292343575,2180.8767292343573,383870360.27106065,41660438.542727746,211461908.58920565,1510789650.212478,25554013.041803434,7540358.5770820975,38387.03602710606,4166.043854272774,21146.190858920567,151078.9650212478,2555.4013041803437,754.0358577082097,383.8703602710606,41.660438542727746,211.46190858920565,1510.789650212478,25.554013041803433,7.540358577082097,0.019102610424640332,0.01171731198708086,0.6927441748359947,0.09696188040093573,0.17601653276653853,0.003457489584809912,66,631218.7657989053,312623.3942947,63.12187657989053,0.6312187657989052
10,50695844.92948234,5069.584492948235,50.69584492948234,6655294.227535565,8830597.522926806,10636547.1033999,24572826.2894874,579.3186286839122,0.4675039844587445,665.5294227535566,883.0597522926807,1063.65471033999,2457.28262894874,0.05793186286839122,4.675039844587446e-5,6.655294227535565,8.830597522926805,10.6365471033999,24.5728262894874,5.793186286839121e-4,4.675039844587445e-7,0.17418779655828048,1.1427339449411316e-5,0.48471085398947533,0.20981102333327875,0.1312788895577743,9.221741645869403e-9,10,883059.7522926807,59336.8488173993,88.30597522926807,0.8830597522926806
2,1593236140.0172904,159323.61400172903,1593.2361400172904,346644156.9772364,54443055.687249325,175339230.5479494,993259595.2655398,21223040.797879763,2327060.741435647,34664.41569772364,5444.3055687249325,17533.92305479494,99325.95952655398,2122.3040797879767,232.7060741435647,346.6441569772364,54.44305568724932,175.3392305479494,993.2595952655397,21.22304079787976,2.327060741435647,0.034171366265052516,0.01332071264567815,0.6234227119997169,0.11005225537128888,0.21757236624915782,0.0014605874691057366,72,756153.5512117962,365118.393018418,75.61535512117963,0.7561535512117962
3,1601076786.351157,160107.6786351157,1601.076786351157,436780667.46760124,30147317.880356744,109165221.38124643,1023828964.6103582,1153937.383900709,677.627693593502,43678.06674676012,3014.7317880356745,10916.522138124643,102382.89646103582,115.3937383900709,0.0677627693593502,436.78066746760123,30.14731788035674,109.16522138124643,1023.8289646103582,1.1539373839007088,6.776276935935021e-4,0.018829401648538215,7.207258226074993e-4,0.6394627499057415,0.06818237720505163,0.2728043221855845,4.2323247664954964e-7,59,510971.48949757195,261094.105028683,51.0971489497572,0.5109714894975719
4,1624269041.2871583,162426.90412871583,1624.2690412871582,514406308.6060754,88807203.96374308,99002046.10453741,869586507.9601264,52467523.41622806,0,51440.63086060754,8880.720396374307,9900.204610453742,86958.65079601265,5246.752341622807,0,514.4063086060754,88.80720396374306,99.0020461045374,869.5865079601264,52.46752341622806,0,0.054675181085374544,0.0323022369340057,0.5353709797183718,0.0609517534275497,0.31670018668731886,0,98,906195.9588137048,590356.390150733,90.61959588137049,0.9061959588137047
5/1,1402982209.61017,140298.22096101698,1402.9822096101698,385076085.06737953,278253969.7032762,223869959.0072729,463186348.79003483,49904452.84595855,2691394.1962480545,38507.60850673795,27825.39697032762,22386.995900727292,46318.63487900348,4990.445284595856,269.13941962480544,385.0760850673795,278.2539697032762,223.8699590072729,463.1863487900348,49.90445284595855,2.6913941962480545,0.19833036213665986,0.035570267751167645,0.3301441355544594,0.1595672115254241,0.2744696849537216,0.0019183380785675682,242,1149809.7921622985,1699829.29320803,114.98097921622985,1.1498097921622985
5/2,212444194.57101417,21244.419457101416,212.44419457101415,40962174.03877843,31628873.26592126,28228502.441065844,111048569.49240996,576143.3747021043,0,4096.217403877843,3162.887326592126,2822.850244106585,11104.856949240995,57.61433747021043,0,40.96217403877843,31.62887326592126,28.228502441065846,111.04856949240995,0.5761433747021042,0,0.14888085471005238,0.0027119751418272606,0.5227187766493169,0.1328749062692313,0.19281380751068686,0,47,672954.7503387502,261959.060639257,67.29547503387502,0.6729547503387502
5/3,78501814.34756458,7850.181434756458,78.50181434756458,7462985.6219662335,26966019.025444772,9169873.876600865,34903107.37750243,0,0,746.2985621966234,2696.6019025444775,916.9873876600866,3490.310737750243,0,0,7.462985621966233,26.966019025444773,9.169873876600866,34.90310737750242,0,0,0.34350822652395624,0,0.44461529542450956,0.11681098013864376,0.09506768326301446,0,15,1797734.6016963182,142808.716245309,179.77346016963185,1.7977346016963183
6/1,1122628383.3572743,112262.83833572743,1122.6283833572743,387822519.5701717,144822942.76729593,128933350.74456877,445966415.21988297,15083609.006386412,0,38782.25195701718,14482.294276729592,12893.335074456876,44596.6415219883,1508.3609006386412,0,387.8225195701717,144.8229427672959,128.93335074456874,445.96641521988295,15.08360900638641,0,0.1290034573455162,0.013435976882464127,0.3972520397945034,0.11484953761723658,0.3454593927247499,0,110,1316572.2069754174,875563.987259284,131.65722069754176,1.3165722069754173
6/2,372651962.2650339,37265.196226503394,372.6519622650339,112888173.04771848,68419973.78216442,48125456.46722991,139307724.5611302,3910553.325228151,81.08156277239323,11288.817304771848,6841.997378216443,4812.5456467229915,13930.77245611302,391.0553325228151,0.008108156277239324,112.88817304771848,68.41997378216443,48.12545646722991,139.3077245611302,3.910553325228151,8.108156277239323e-5,0.18360288073165557,0.010493848741488513,0.3738279646091146,0.12914317202227046,0.30293191631560834,2.1757986266748057e-7,87,786436.4802547636,498464.823908051,78.64364802547637,0.7864364802547635
6/3,18934106.63319314,1893.410663319314,18.93410663319314,2744498.579844207,18206.056357189573,1925133.0187237735,14246280.901643343,0,0,274.4498579844207,1.8206056357189573,192.51330187237735,1424.6280901643343,0,0,2.744498579844207,0.01820605635718957,1.9251330187237734,14.246280901643342,0,0,9.615482108499785e-4,0,0.7524136827595748,0.10167540808864188,0.1449499906709547,0,1,18206.056357189573,786.642557192522,1.8206056357189573,0.01820605635718957
7,1041487477.0128889,104148.7477012889,1041.4874770128888,241912943.03032675,33750232.65921486,42961098.4537709,722030268.965314,832836.5879508257,97.31631153821945,24191.294303032675,3375.023265921486,4296.10984537709,72203.0268965314,83.28365879508257,0.009731631153821946,241.91294303032674,33.75023265921486,42.961098453770894,722.0302689653139,0.8328365879508256,9.731631153821944e-5,0.03240579786519813,7.996606837170054e-4,0.6932683156557806,0.041249750382970025,0.23227638197260145,9.343973277272072e-8,66,511367.1615032555,290340.003330374,51.13671615032555,0.5113671615032555
7NO,61455079.024339244,6145.507902433925,61.45507902433924,19032680.120918512,7724326.970163821,11107740.383612264,20644427.6916142,2945871.8648092346,31.99322120845318,1903.2680120918512,772.4326970163821,1110.7740383612265,2064.44276916142,294.5871864809235,0.003199322120845318,19.03268012091851,7.724326970163821,11.107740383612263,20.6444276916142,2.9458718648092344,3.1993221208453177e-05,0.12569061976317053,0.04793536859081288,0.3359271197656094,0.18074568546585143,0.3097006858193223,5.205952334026335e-7,14,551737.6407259871,61818.9470870846,55.173764072598715,0.5517376407259871
7NW,187412791.9275164,18741.27919275164,187.4127919275164,75268558.09737551,24965293.1755088,3931858.8020416875,83246329.6610891,0,752.1915012896061,7526.855809737553,2496.52931755088,393.1858802041688,8324.632966108911,0,0.07521915012896062,75.26855809737552,24.965293175508798,3.9318588020416874,83.24632966108909,0,7.521915012896061e-4,0.13321018762243483,0,0.4441870205598633,0.02097967146000562,0.40161910680294605,4.01355475020362e-6,34,734273.3286914353,161376.438644066,73.42733286914353,0.7342733286914352
8A,46115094.83221232,4611.509483221233,46.11509483221232,8681591.782948896,0,0,37433503.59080318,0,0,868.1591782948898,0,0,3743.3503590803184,0,0,8.681591782948896,0,0,37.43350359080318,0,0,0,0,0.8117407917516658,0,0.18825921999155534,0,NA,NA,NA,NA,NA
8B,81776014.87762214,8177.601487762215,81.77601487762215,21241972.6946342,24555731.65248108,3188989.46491055,32214031.734052397,575276.8861460704,12.445397846400738,2124.19726946342,2455.573165248108,318.89894649105497,3221.4031734052396,57.527688614607044,0.0012445397846400739,21.2419726946342,24.55573165248108,3.18898946491055,32.2140317340524,0.5752768861460703,1.2445397846400737e-5,0.3002803656943756,0.007034787486367154,0.3939300757350516,0.0389966357456141,0.25975798314973925,1.521888522572943e-7,22,1116169.6205673218,141508.652350336,111.61696205673218,1.1161696205673217
8C,130790915.52355231,13079.091552355232,130.79091552355231,59524430.72134925,7275510.839044938,264166.61616922944,63726747.29575168,0,60.05123721063137,5952.4430721349245,727.5510839044938,26.416661616922948,6372.674729575168,0,0.006005123721063137,59.52443072134924,7.275510839044937,0.26416661616922943,63.72674729575168,0,6.005123721063137e-5,0.05562703502702214,0,0.48724138859840016,0.002019762726728978,0.4551113545086419,4.5913920680383633e-7,17,427971.2258261728,74630.4230078081,42.797122582617284,0.42797122582617275
8D,79249015.85207482,7924.901585207483,79.24901585207482,29772806.73432681,35765826.527875744,309400.46345349366,12989866.11999875,411108.543971343,7.462448675185442,2977.280673432681,3576.5826527875743,30.940046345349366,1298.9866119998749,41.110854397134304,7.462448675185443e-4,29.772806734326807,35.765826527875745,0.30940046345349365,12.989866119998748,0.411108543971343,7.462448675185441e-6,0.45130940925040347,0.005187553934281189,0.16391201809048916,0.003904155277221569,0.375686769283045,9.416455958411839e-8,22,1625719.3876307155,157349.202885302,162.57193876307156,1.6257193876307154
8E,37541191.1072225,3754.11911072225,37.541191107222495,18458751.189480625,2049213.6809899053,1356562.1547965896,15676660.636599293,0,3.4453560821712017,1845.8751189480627,204.9213680989905,135.65621547965898,1567.6660636599293,0,3.445356082171202e-4,18.458751189480626,2.0492136809899053,1.3565621547965896,15.676660636599292,0,3.4453560821712017e-6,0.054585739571690356,0,0.4175855952951712,0.03613529871553816,0.4916932746422468,9.177535343326798e-8,9,227690.40899887835,25132.3760005347,22.769040899887838,0.22769040899887835
9A,544151717.6846327,54415.171768463275,544.1517176846327,123782411.09618254,35487656.81134014,53405903.209086195,319164989.59005874,11770230.547245814,540526.4307192266,12378.241109618255,3548.765681134014,5340.59032090862,31916.498959005876,1177.0230547245815,54.05264307192266,123.78241109618254,35.48765681134014,53.4059032090862,319.1649895900587,11.770230547245813,0.5405264307192266,0.06521647485069097,0.021630420643213594,0.586536767628166,0.09814524419095558,0.2274777549593652,9.93337727608705e-4,67,529666.5195722409,333580.642166587,52.96665195722409,0.5296665195722409
9B,1079104375.2373233,107910.43752373233,1079.1043752373232,312672072.47766566,398090748.7447282,63081439.42300618,276430514.47815436,27211552.9715414,1618047.1422274709,31267.207247766568,39809.07487447282,6308.143942300618,27643.051447815436,2721.1552971541405,161.8047142227471,312.67207247766567,398.09074874472816,63.081439423006174,276.43051447815435,27.2115529715414,1.6180471422274707,0.3689084743606731,0.025216794219332924,0.25616661448282985,0.058457217735895954,0.2897514639479623,0.0014994352533058907,310,1284163.7056281555,2263648.61610667,128.41637056281556,1.2841637056281554
9C,76904234.57517307,7690.423457517307,76.90423457517306,33440766.616778538,8548607.12721418,2032918.7210525896,29390032.25637083,3491915.088838541,0,3344.0766616778537,854.860712721418,203.29187210525896,2939.0032256370832,349.1915088838541,0,33.44076661677853,8.54860712721418,2.0329187210525896,29.39003225637083,3.491915088838541,0,0.1111591211386157,0.04540601838283991,0.3821640306118955,0.026434418498313423,0.4348364794410709,0,12,712383.9272678484,66204.1531217051,71.23839272678484,0.7123839272678484
