WBE_NR,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere,densiteit_bos,gem_opp_bos_m2,perimeter_bos_m,gem_opp_bos_ha,gem_opp_bos_km2
101,265400693.24000892,26540.069324000895,265.40069324000893,17070820.11353466,2309300.263336595,27836470.819334153,218169370.69683817,14730.659946500016,0.6870188377797604,1707.082011353466,230.93002633365955,2783.6470819334154,21816.93706968382,1.4730659946500018,6.870188377797605e-5,17.07082011353466,2.309300263336595,27.83647081933415,218.16937069683814,0.014730659946500016,6.870188377797603e-7,0.00870118399143831,5.550347200178067e-5,0.8220376820927962,0.10488469521125512,0.06432093264389879,2.58860980878626e-9,7,329900.03761951363,21651.6720621232,32.990003761951364,0.32990003761951364
102,209532513.60121828,20953.25136012183,209.53251360121828,21645067.800114863,5165303.376925184,25504191.214214057,156552671.0438486,665284.0417296381,0,2164.506780011486,516.5303376925185,2550.4191214214056,15655.267104384862,66.52840417296383,0,21.64506780011486,5.165303376925184,25.504191214214053,156.55267104384862,0.6652840417296382,0,0.02465156021922104,0.0031750873899971674,0.7471521643738748,0.12171949248293544,0.10330171403045209,0,11,469573.0342659259,48898.5130590989,46.95730342659259,0.46957303426592584
103,77487211.95638365,7748.721195638365,77.48721195638365,1277271.1099678287,328361.967447704,11614319.47962535,64267261.27015171,0,0,127.72711099678288,32.836196744770405,1161.4319479625349,6426.726127015172,0,0,1.2772711099678287,0.32836196744770396,11.61431947962535,64.2672612701517,0,0,0.004237627850548215,0,0.8293918396022141,0.1498869192269154,0.01648363746377641,0,1,328361.967447704,2436.78400454209,32.836196744770405,0.32836196744770396
104,43995107.9314273,4399.51079314273,43.9951079314273,27572075.17609011,2571436.4018975524,3886781.464279164,9964816.23605065,0,0,2757.2075176090116,257.1436401897553,388.67814642791643,996.4816236050651,0,0,27.57207517609011,2.571436401897552,3.8867814642791636,9.96481623605065,0,0,0.05844823487887575,0,0.22649827911735662,0.08834576495044112,0.6267077516678707,0,5,514287.2803795105,26542.4394560469,51.42872803795105,0.5142872803795104
105,234506387.68915632,23450.638768915633,234.50638768915633,53245906.520564206,13070771.507323306,16446201.32456663,151445218.64487168,298138.5204479178,151.17138259857893,5324.59065205642,1307.0771507323307,1644.6201324566632,15144.52186448717,29.813852044791783,0.015117138259857894,53.245906520564205,13.070771507323306,16.44620132456663,151.4452186448717,0.2981385204479178,1.5117138259857892e-4,0.05573737942119052,0.0012713449871698478,0.6458042364526797,0.0701311443437799,0.2270552501586562,6.446365239268455e-7,15,871384.7671548871,85578.397003398,87.13847671548871,0.871384767154887
106,105653882.32704641,10565.388232704641,105.6538823270464,10489561.833100284,911760.964220695,17092336.49448057,75757926.6017261,1402305.0691523708,0,1048.9561833100286,91.17609642206949,1709.2336494480571,7575.79266017261,140.2305069152371,0,10.489561833100284,0.9117609642206949,17.09233649448057,75.7579266017261,1.4023050691523709,0,0.008629696743167313,0.013272631712780834,0.7170387394494521,0.16177670065707647,0.09928231317265143,0,2,455880.4821103475,6786.87101367419,45.58804821103475,0.4558804821103475
107,80898452.33775915,8089.845233775915,80.89845233775915,20014189.27363667,552540.8023359961,1587090.423432401,58744631.33348308,0,0.5048710107803345,2001.4189273636669,55.25408023359961,158.70904234324013,5874.4631333483085,0,5.048710107803345e-5,20.014189273636667,0.5525408023359961,1.587090423432401,58.74463133348308,0,5.048710107803344e-7,0.006830054053804179,0,0.7261527215405599,0.019618303905322432,0.24739891425951416,6.240799374905806e-9,2,276270.40116799803,6150.50723238303,27.627040116799805,0.276270401167998
108,86880304.15123135,8688.030415123136,86.88030415123134,34430408.110142335,300667.442102049,3577149.632115824,48572076.14125625,0,2.8256148919463158,3443.0408110142334,30.066744210204902,357.7149632115824,4857.207614125626,0,2.825614891946316e-4,34.43040811014233,0.300667442102049,3.577149632115824,48.572076141256254,0,2.825614891946316e-6,0.0034607089033514586,0,0.5590689007799455,0.04117330926799161,0.3962970485256336,3.2523077808611335e-8,2,150333.7210510245,2777.78071340171,15.033372105102451,0.1503337210510245
109,134383656.50913978,13438.365650913978,134.38365650913977,9860042.49062857,1757991.3245568357,6140100.918495518,116625518.54039131,0,3.2350675351917744,986.004249062857,175.7991324556836,614.0100918495519,11662.551854039131,0,3.2350675351917744e-4,9.860042490628569,1.7579913245568357,6.140100918495518,116.62551854039131,0,3.2350675351917744e-6,0.013081883394334267,0,0.8678549279722815,0.045690830849493325,0.07337233371052054,2.4073370372771106e-8,4,439497.8311392089,16676.1063261563,43.949783113920894,0.43949783113920893
110,222758210.160802,22275.8210160802,222.758210160802,31062499.108724687,23322888.496480186,33408456.083279483,134392875.93167192,282495.22622670606,288995.31441900507,3106.2499108724687,2332.2888496480186,3340.8456083279484,13439.287593167192,28.249522622670607,28.899531441900507,31.062499108724687,23.322888496480186,33.40845608327948,134.3928759316719,0.28249522622670603,0.28899531441900506,0.10470046639198681,0.0012681697613873887,0.6033127840031486,0.14997631763679098,0.1394449124290488,0.0012973497776373254,28,832960.3034457209,156736.251859053,83.2960303445721,0.8329603034457209
113,112605723.41392712,11260.572341392713,112.60572341392712,12678978.613460118,14158.435289104309,3570361.450682297,96342223.27384567,0,1.6406499352306128,1267.897861346012,1.415843528910431,357.0361450682297,9634.222327384568,0,1.6406499352306127e-4,12.678978613460117,0.014158435289104309,3.570361450682297,96.34222327384566,0,1.6406499352306128e-6,1.257345973175746e-4,0,0.8555712831727168,0.03170674937683241,0.11259621828327046,1.4569862752000193e-8,1,14158.435289104309,2464.82911902698,1.415843528910431,0.014158435289104309
114,101743115.13081835,10174.311513081835,101.74311513081835,6643937.123131635,810661.7896689994,11722753.117614849,82561586.38276961,4180.122719182689,0,664.3937123131635,81.06617896689994,1172.275311761485,8256.158638276962,0.41801227191826895,0,6.643937123131634,0.8106617896689994,11.722753117614849,82.56158638276962,0.004180122719182689,0,0.007967731169098508,4.108506716948865e-5,0.811470990215056,0.11521912910315427,0.06530109791300426,0,2,405330.8948344997,8321.53867317077,40.53308948344997,0.4053308948344997
115,98000737.12192193,9800.073712192194,98.00073712192192,26617563.653700866,5932.485955748426,3886898.7496849615,67490343.14613318,0,0,2661.7563653700868,0.5932485955748427,388.6898749684962,6749.034314613318,0,0,26.617563653700863,0.005932485955748426,3.8868987496849616,67.49034314613318,0,0,6.053511565293502e-5,0,0.6886717909291743,0.03966193381636816,0.2716057494607022,0,2,2966.242977874213,1064.91417070329,0.29662429778742133,0.002966242977874213
116,129319069.00283888,12931.906900283888,129.3190690028389,23402916.14922729,0,9745429.498730727,96170730.4130217,0,0,2340.2916149227294,0,974.5429498730728,9617.07304130217,0,0,23.40291614922729,0,9.745429498730728,96.17073041302169,0,0,0,0,0.7436701420338133,0.07535957050941025,0.18097034203604992,0,NA,NA,NA,NA,NA
117,149410185.44851062,14941.018544851062,149.41018544851062,17609364.280797925,742495.3783826167,28744619.7936474,101086565.45772664,1227141.2242661533,0,1760.9364280797924,74.24953783826167,2874.4619793647403,10108.656545772665,122.71412242661535,0,17.609364280797923,0.7424953783826166,28.7446197936474,101.08656545772664,1.2271412242661532,0,0.004969509783779056,0.008213236738729889,0.676570778319279,0.1923872840888301,0.1178591956628447,0,3,247498.45946087223,7916.31080313262,24.749845946087223,0.2474984594608722
118,153152332.26737726,15315.233226737726,153.15233226737726,14137607.175438428,176374.14617176045,14640099.98812136,124198251.0778469,0,0,1413.760717543843,17.637414617176045,1464.009998812136,12419.82510778469,0,0,14.13760717543843,0.17637414617176045,14.64009998812136,124.1982510778469,0,0,0.0011516255976033193,0,0.8109458683333559,0.09559175346126822,0.0923107533926198,0,1,176374.14617176045,5065.44877961593,17.637414617176045,0.17637414617176045
120,17691359.05037545,1769.1359050375452,17.69135905037545,1689445.273146356,774980.7137319449,1587236.1884159064,13639698.673671748,0,0,168.9445273146356,77.49807137319449,158.72361884159062,1363.9698673671749,0,0,1.6894452731463558,0.7749807137319449,1.5872361884159063,13.639698673671747,0,0,0.04380560654075347,0,0.7709808293886999,0.08971816036836479,0.09549550536709626,0,1,774980.7137319449,7060.34349126559,77.49807137319449,0.7749807137319449
121,223064943.52693942,22306.494352693942,223.0649435269394,54590300.70481091,361493.43382576574,22324354.076942936,145788782.57741815,0,12.733941666781902,5459.030070481091,36.14934338257658,2232.4354076942936,14578.878257741817,0,0.0012733941666781903,54.59030070481091,0.36149343382576576,22.324354076942935,145.78878257741815,0,1.2733941666781902e-5,0.001620574833992722,0,0.6535710195977582,0.1000800651324525,0.24472828334954422,5.708625239556762e-8,3,120497.81127525526,5937.31224974118,12.049781127525526,0.12049781127525525
