WBE_NR,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere,densiteit_bos,gem_opp_bos_m2,perimeter_bos_m,gem_opp_bos_ha,gem_opp_bos_km2
0,2078174.7568118195,207.81747568118195,2.0781747568118196,1375958.5644941018,51927.87578564083,7107.845975110663,643179.9629272462,0,0.5076297197956592,137.59585644941018,5.192787578564083,0.7107845975110664,64.31799629272463,0,5.076297197956592e-5,1.3759585644941017,0.05192787578564082,0.007107845975110663,0.6431799629272462,0,5.076297197956592e-7,0.02498725172915905,0,0.309492722312711,0.0034202349690817097,0.6620995467219488,2.4426709935329343e-7,2,25963.937892820413,2206.22480510719,2.5963937892820415,0.02596393789282041
101,266521586.72605586,26652.158672605587,266.52158672605583,15085346.426694086,1639208.9038247175,28410549.169922803,221358894.3271162,27587.658024836568,0.24047321639955044,1508.5346426694086,163.92089038247175,2841.0549169922806,22135.88943271162,2.7587658024836568,2.4047321639955045e-5,15.085346426694086,1.6392089038247173,28.410549169922803,221.35889432711616,0.027587658024836568,2.404732163995504e-7,0.006150379501940974,1.0351003220310457e-4,0.8305477130249861,0.10659755376259476,0.05660084277600957,9.022654388093553e-10,7,234172.7005463882,15822.5392481214,23.41727005463882,0.2341727005463882
102,209149131.93643296,20914.913193643297,209.14913193643295,21644839.326405074,5165303.376925184,25509375.006382927,156164326.27747515,665284.0417296381,3.9075150080025196,2164.4839326405076,516.5303376925185,2550.937500638293,15616.432627747514,66.52840417296383,3.9075150080025196e-4,21.644839326405073,5.165303376925184,25.509375006382925,156.16432627747514,0.6652840417296382,3.90751500800252e-6,0.02469674786168887,0.003180907496818294,0.7466649506579757,0.12196739604033371,0.10348997926027073,1.8682912866165454e-8,11,469573.0342659259,48898.5130590989,46.95730342659259,0.46957303426592584
103,792629.7618583121,79.2629761858312,0.792629761858312,0,0,144367.8237074489,648261.8527770563,0,0.08537380688358098,0,0,14.43678237074489,64.82618527770563,0,8.537380688358098e-6,0,0,0.14436782370744888,0.6482618527770563,0,8.537380688358098e-8,0,0,0.8178621141568205,0.18213777813361445,0,1.0770956503503351e-7,NA,NA,NA,NA,NA
104,63199187.768668026,6319.9187768668025,63.199187768668025,28505899.42877383,3269242.9802501714,7722147.390192814,23701897.317644667,0,0.6518065445125103,2850.5899428773832,326.92429802501715,772.2147390192814,2370.1897317644666,0,6.518065445125103e-5,28.50589942877383,3.2692429802501715,7.722147390192814,23.701897317644665,0,6.518065445125103e-7,0.05172919297977037,0,0.3750348407071657,0.12218744675103543,0.4510485092485013,1.0313527238646784e-8,5,653848.5960500343,24223.3809980876,65.38485960500343,0.6538485960500342
105,219964763.65029177,21996.47636502918,219.96476365029176,49403764.737184465,10636938.703247232,15531162.227654148,144094792.52515545,298138.5204479178,0,4940.3764737184465,1063.6938703247233,1553.1162227654147,14409.479252515546,29.813852044791783,0,49.40376473718446,10.636938703247232,15.531162227654146,144.09479252515544,0.2981385204479178,0,0.04835746656295477,0.0013553921796397791,0.6550812508963606,0.07060750081020327,0.22459853986308653,0,13,818226.0540959409,71308.2439344633,81.82260540959409,0.8182260540959408
106,105588338.5080994,10558.83385080994,105.5883385080994,10546387.812868267,875251.4065626699,17086612.103011873,75677817.46994399,1402297.5536889534,0,1054.6387812868268,87.52514065626698,1708.6612103011876,7567.781746994399,140.22975536889535,0,10.546387812868266,0.8752514065626698,17.086612103011873,75.67781746994399,1.4022975536889533,0,0.008289280984334568,0.013280799504022755,0.7167251472958724,0.16182290908669997,0.09988212677538516,0,2,437625.70328133495,6951.01569541282,43.7625703281335,0.43762570328133493
107,72321469.4727339,7232.146947273391,72.3214694727339,18271860.362312224,552540.8023359961,1587052.5819838746,51910016.20879892,0,0,1827.1860362312225,55.25408023359961,158.70525819838747,5191.0016208798925,0,0,18.271860362312225,0.5525408023359961,1.5870525819838743,51.91001620879892,0,0,0.0076400660324568055,0,0.7177677194234784,0.021944418352591873,0.2526478028657997,0,2,276270.40116799803,6150.50723238303,27.627040116799805,0.276270401167998
108,86871598.37265606,8687.159837265606,86.87159837265605,34421699.83581129,300669.01311426866,3577183.2055184944,48572043.16583089,0,3.152381122112274,3442.1699835811287,30.066901311426868,357.71832055184944,4857.204316583089,0,3.152381122112274e-4,34.42169983581128,0.30066901311426864,3.5771832055184944,48.57204316583089,0,3.1523811221122742e-6,0.003461073800259534,0,0.5591245479042498,0.041177821894945794,0.39623652011272253,3.628782227062747e-8,2,150334.50655713433,2777.84457292238,15.033450655713434,0.15033450655713432
109,13572897.821157986,1357.2897821157987,13.572897821157985,199108.99479670724,0,396601.0064080737,12977186.64826532,0,1.171687884547282,19.910899479670725,0,39.66010064080737,1297.718664826532,0,1.1716878845472821e-4,0.19910899479670724,0,0.39660100640807366,12.97718664826532,0,1.171687884547282e-6,0,0,0.9561102440509022,0.029220068671690424,0.014669600951856281,8.632555110823918e-8,NA,NA,NA,NA,NA
110,229995152.85677966,22999.515285677968,229.99515285677964,34261633.187298164,24209321.819627468,33835604.75801064,137117117.23992935,282495.22622670606,288980.62568733096,3426.1633187298166,2420.9321819627467,3383.560475801064,13711.711723992936,28.249522622670607,28.8980625687331,34.261633187298166,24.209321819627466,33.83560475801064,137.11711723992934,0.28249522622670603,0.28898062568733096,0.105260139263469,0.001228265999164855,0.5961739433931182,0.14711442540304498,0.14896676195881933,0.001256463982383499,29,834804.2006768092,158347.381960106,83.48042006768092,0.8348042006768092
