Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere,densiteit_bos,gem_opp_bos_m2,perimeter_bos_m,gem_opp_bos_ha,gem_opp_bos_km2,NISCODE
13624427821.002172,1362442.7821002174,13624.427821002173,3568856456.2143297,1352098713.3537786,1227211303.9891493,7241195574.132001,220348315.92936116,14717850.03933697,356885.645621433,135209.87133537786,122721.13039891495,724119.5574132001,22034.831592936116,1471.785003933697,3568.8564562143297,1352.0987133537785,1227.2113039891494,7241.195574132001,220.34831592936115,14.71785003933697,0.09924077041015307,0.01617303264579613,0.5314862150005034,0.09007433707398652,0.26194541914728386,0.00108025454226043,1951,629996.1479460472,9660925.775834728,16757.897535364857,167.57897535364856,02000
