WBE_NR,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_landbouw,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_water,Area_hab_ha_bebouwd,Area_hab_ha_landbouw,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_water,Area_hab_km2_bebouwd,Area_hab_km2_landbouw,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_water,Area_hab_m2_andere,Area_hab_ha_andere,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_andere
0,108863.70096453774,10.886370096453774,0.10886370096453774,49.20123903671458,108821.9417413209,0,0,0,0.004920123903671458,10.88219417413209,0,0,0,4.920123903671458e-5,0.1088219417413209,0,0,0,41.75922321683902,0.004175922321683902,4.175922321683902e-5,0,0,0.9996164081980784,0,3.8359180192157945e-4
101,264995224.71937075,26499.522471937078,264.99522471937075,17071351.77054122,217783129.1669515,2309254.091849119,27834932.672458865,14801.628839467932,1707.135177054122,21778.31291669515,230.9254091849119,2783.4932672458867,1.4801628839467933,17.07135177054122,217.78312916695148,2.3092540918491187,27.834932672458866,0.014801628839467932,17053107.1592718,1705.31071592718,17.0531071592718,0.008714323415807258,5.585620969261925e-5,0.8218379383914682,0.10503937458471557,0.06435250739831631
102,209270580.1943444,20927.05801943444,209.2705801943444,21639833.421125423,156304545.06798798,5165657.494805905,25509556.97089192,665329.6653833053,2163.9833421125422,15630.454506798798,516.5657494805905,2550.955697089192,66.53296653833053,21.63983342112542,156.30454506798796,5.165657494805905,25.509556970891918,0.6653296653833053,21625490.995275293,2162.5490995275295,21.625490995275293,0.02468410748423733,0.0031792794991318423,0.7469016663633838,0.12189748290085413,0.10333746375239289
103,83362490.75512575,8336.249075512575,83.36249075512575,1347455.403917757,68974379.79076423,328384.5379979196,12718002.96343308,0,134.74554039177573,6897.437979076423,32.838453799791964,1271.8002963433078,0,1.347455403917757,68.97437979076422,0.3283845379979196,12.718002963433078,0,1341723.4629305229,134.1723462930523,1.3417234629305228,0.003939236160331834,0,0.8274030582096441,0.15256265555682286,0.016095050073201222
104,45023453.947720565,4502.345394772056,45.02345394772056,27529614.373069074,10729374.24433728,2217705.215475301,4549862.738852331,0,2752.9614373069076,1072.937424433728,221.77052154753008,454.9862738852331,0,27.529614373069073,10.72937424433728,2.2177052154753003,4.5498627388523305,0,27526511.749055654,2752.6511749055653,27.526511749055654,0.04925666560478482,0,0.2383063337787412,0.10105539091104494,0.6113816097054291
105,227180075.76317146,22718.007576317148,227.18007576317146,50149809.83260792,148669454.05234972,11705825.117314517,16372483.163897665,298159.0658731033,5014.980983260792,14866.945405234972,1170.5825117314519,1637.2483163897666,29.81590658731033,50.149809832607914,148.6694540523497,11.705825117314516,16.372483163897662,0.29815906587310326,50134154.36373645,5013.415436373645,50.13415436373645,0.05152663620694226,0.0013124349257807508,0.6544123799277769,0.072068305765359,0.22068024317414098
106,105986868.40965809,10598.68684096581,105.98686840965809,10504526.233463004,76041406.01780856,911822.4299063403,17134039.577125225,1402394.2633745885,1050.4526233463005,7604.140601780857,91.18224299063404,1713.4039577125227,140.23942633745884,10.504526233463004,76.04140601780855,0.9118224299063402,17.134039577125225,1.4023942633745883,10497206.121443387,1049.7206121443387,10.497206121443387,0.008603164180509461,0.01323177375100928,0.7174606360091234,0.16166190995377952,0.09904251610557847
107,72621119.93482497,7262.111993482497,72.62111993482497,18535862.04170932,51950487.90079011,552578.5974561442,1587161.326469347,0,1853.586204170932,5195.048790079011,55.25785974561441,158.7161326469347,0,18.53586204170932,51.95048790079011,0.5525785974561441,1.587161326469347,0,18530892.110109374,1853.0892110109376,18.530892110109374,0.00760906190860269,0,0.7153633536278969,0.02185536835418913,0.2551722161093113
108,86875847.23954314,8687.584723954315,86.87584723954313,34426664.9612484,48577016.327145666,300689.6221748886,3577428.417321655,0,3442.6664961248393,4857.701632714567,30.068962217488863,357.7428417321655,0,34.42666496124839,48.577016327145664,0.3006896221748886,3.577428417321655,0,34420712.87290093,3442.0712872900936,34.42071287290093,0.0034611417526184906,0,0.559154447072085,0.04117863055145346,0.3962057806238431
109,134238791.71015278,13423.879171015278,134.23879171015278,9877024.177828565,116464609.45042533,1758112.0333551993,6148256.818255064,0,987.7024177828566,11646.460945042532,175.81120333551993,614.8256818255064,0,9.877024177828565,116.46460945042533,1.7581120333551992,6.148256818255064,0,9867813.408117179,986.7813408117179,9.867813408117179,0.013096900016437122,0,0.8675928021007124,0.04580089510586721,0.07350940277698324
